title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
总体与无限 : 论外在性,[法国]            列维纳斯, 北京大学出版社,朱刚, 2016-8, 340, 75.00元,同文馆·哲学,https://book.douban.com/series/5874, 9787301272497,9.4,291,https://book.douban.com/subject/26825934/
例外状态 : 《神圣之人》二之一,[意] 吉奥乔·阿甘本, 西北大学出版社,薛熙平, 2015-1, 184,,精神译丛,https://book.douban.com/series/26888, 9787560435664,9.2,247,https://book.douban.com/subject/26304315/
从存在到存在者 ,[法国]            列维纳斯, 江苏教育出版社,吴蕙仪, 2006-10, 126, 15.00元,彼岸人文译丛,https://book.douban.com/series/937, 9787534377501,8.9,248,https://book.douban.com/subject/1907590/
海德格尔的政治存在论 ,[法国]            皮埃尔·布迪厄, 学林出版社,朱国华, 2009-10, 160, 18.00元,海德格尔研究文丛,https://book.douban.com/series/2190, 9787807308843,7.8,35,https://book.douban.com/subject/4115722/
宗教社会学 ,[德]格奥尔格·西美尔, 北京师范大学出版社,, 2017-8, 170, 42.00元,西美尔作品系列,https://book.douban.com/series/39164, 9787303218639,8.9,70,https://book.douban.com/subject/27125373/
死·永生·上帝 ,（德）舍勒, 中国人民大学出版社,孙周兴, 2003-10, 206, 15.90,历代基督教思想经典文库,https://book.douban.com/series/23525, 9787300049595,7.8,42,https://book.douban.com/subject/1041136/
东晋南北朝学术编年 ,刘汝霖, 华东师范大学出版社,, 2010-5-1, 500, 34.80元,中国传统：经典与解释,https://book.douban.com/series/4791, 9787561771440,8.0,20,https://book.douban.com/subject/4885604/
中国古代文体形态研究 ,吴承学, 中山大学出版社,, 2002-05-01,, 28.00元,,, 9787306016867,9.2,34,https://book.douban.com/subject/1433244/
郭沫若全集 考古编第八卷 两周金文辞大系图录考释(二) : 兩周金文辭大系（二）,郭沫若, 科学出版社,, 2002年10月, 643 页, 260.0,郭沫若全集 考古编,https://book.douban.com/series/7982, 9787030106575,9.4,16,https://book.douban.com/subject/1513850/
明代的社会与国家 ,[加] 卜正民, 商务印书馆,陈时龙, 2014-11, 327, 49.00,三辉书系·卜正民作品,https://book.douban.com/series/26616, 9787100087285,7.6,64,https://book.douban.com/subject/26201587/
目录学发微 古书通例 ,余嘉锡, 中华书局,, 2007-10, 296, 22.00,余嘉锡著作集,https://book.douban.com/series/2698, 9787101056464,9.6,722,https://book.douban.com/subject/2371898/
经学教科书 ,劉師培, 上海古籍出版社,陈居渊, 2006-7, 273, 26.00,,, 9787532544172,8.0,111,https://book.douban.com/subject/1879533/
国朝汉学师承记 ,[清]江藩著                   /                钟哲整理, 中华书局,, 2008, 200页, 19.00元,,, 9787101021042,8.8,89,https://book.douban.com/subject/3410496/
周予同经学史论 ,朱维铮 编校, 上海人民出版社,朱维铮 注解, 2010－02, 681, 110.00元,,, 9787208091153,8.6,62,https://book.douban.com/subject/4583070/
论戴震与章学诚 : 清代中期学术思想史研究,余英时, 生活·读书·新知三联书店,, 2012-4, 356, 45.00元,余英时作品系列（精装）,https://book.douban.com/series/11952, 9787108040145,9.0,199,https://book.douban.com/subject/10606557/
论天人之际 : 中国古代思想起源试探,余英时, 中华书局,, 2014-7, 249, 58,中华书局经典学术,https://book.douban.com/series/32331, 9787101101997,8.2,397,https://book.douban.com/subject/25906168/
方以智晚节考 ,余英时, 生活·读书·新知三联书店,, 2012-4, 279, 40.00元,余英时作品系列（精装）,https://book.douban.com/series/11952, 9787108040237,9.0,146,https://book.douban.com/subject/10618224/
文史传统与文化重建 : 文史传统与文化重建,余英时, 生活·读书·新知三联书店,, 2012-4, 544, 55.00元,余英时作品系列（精装）,https://book.douban.com/series/11952, 9787108040152,9.2,132,https://book.douban.com/subject/10618219/
士与中国文化 ,余英时, 上海人民出版社,, 2013-8, 620, 75.00元,,, 9787208112902,9.1,361,https://book.douban.com/subject/25732836/
现代危机与思想人物 ,余英时, 生活·读书·新知三联书店,, 2012-4, 578, 55.00元,余英时作品系列（精装）,https://book.douban.com/series/11952, 9787108040213,9.0,171,https://book.douban.com/subject/10606559/
祖宗之法 : 北宋前期政治述略,邓小南, 生活·读书·新知三联书店,, 2014-11, 564, 67.00元,三联·哈佛燕京学术丛书,https://book.douban.com/series/586, 9787108049988,8.8,654,https://book.douban.com/subject/26136469/
中国文化史通释 ,余英时, 生活·读书·新知三联书店,, 2011-5, 341, 48.00元,三联学术,https://book.douban.com/series/11957, 9787108035998,8.6,651,https://book.douban.com/subject/5410275/
斯文 : 唐宋思想的转型,包弼德, 江苏人民出版社,刘宁, 2017-9-1, 554, 78.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214207333,8.3,228,https://book.douban.com/subject/27156964/
余英时文集 第七卷 : 文化评论与中国情怀（上）,余英时, 广西师范大学出版社,, 2014-5, 370, 45.00元,新民说·余英时文集,https://book.douban.com/series/24476, 9787549553945,8.5,28,https://book.douban.com/subject/25881604/
钱穆与现代中国学术 ,余英时, 广西师范大学出版社,, 2006-4, 217, 18.00,,, 9787563361298,8.6,296,https://book.douban.com/subject/2294877/
傅斯年：中国近代历史与政治中的个体生命 ,王汎森, 生活·读书·新知三联书店,王晓冰, 2012-5, 385, 45.00元,三联文史新论,https://book.douban.com/series/12302, 9787108035035,8.9,621,https://book.douban.com/subject/10440415/
中国学术思想史论丛（六） ,钱穆, 生活·读书·新知三联书店,, 2009-12, 259, 22.80元,钱穆作品系列（三联2001版）,https://book.douban.com/series/914, 9787108032188,8.0,23,https://book.douban.com/subject/3757803/
尚书通论（外二种） ,陈梦家, 河北教育出版社,, 2003-12, 637, 27.60,二十世纪中国史学名著,https://book.douban.com/series/2294, 9787543438729,8.5,20,https://book.douban.com/subject/1000155/
左传考校 : 王叔岷著作集,王叔岷, 中华书局,, 2007, 556, 76.00元,王叔岷著作集,https://book.douban.com/series/3572, 9787101055917,7.8,21,https://book.douban.com/subject/2154606/
论语集释(全4册) : 论语集释,程树德                   /                        程俊英                   /                        蒋见元, 中华书局,, 2013-11, 1868, 176.00元,新編諸子集成,https://book.douban.com/series/662, 9787101092295,9.7,39,https://book.douban.com/subject/25787355/
毛詩注疏（全三冊） ,朱傑人 整理, 上海古籍出版社,, 2014-1, 1116, 298.00,十三經注疏（精裝）,https://book.douban.com/series/5233, 9787532567058,8.0,21,https://book.douban.com/subject/25802253/
論語正義（全二冊） ,刘宝楠 撰                   /                        高流水 点校, 中华书局,高流水 注解, 1990, 800, 78.00元,十三經清人注疏叢書,https://book.douban.com/series/17, 9787101002232,9.4,311,https://book.douban.com/subject/1577653/
六十四卦经解 : 易学典籍选刊,[清]朱骏声著, 中華書局,, 2009-3, 292页, 23.00元,易學典籍選刊,https://book.douban.com/series/1142, 9787101003529,9.0,39,https://book.douban.com/subject/3172413/
蒙文通学记 : 蒙文通生平和学术,蒙默, 生活读书新知三联书店,, 2006-11, 319, 22.00元,学人学记,https://book.douban.com/series/13160, 9787108025470,8.8,151,https://book.douban.com/subject/1950986/
汉学师承记(外二种) ,江藩                   /                方东树, 三联书店,, 1998-06, 501, 48.00,中国近代学术名著丛书,https://book.douban.com/series/245, 9787108011442,8.1,39,https://book.douban.com/subject/1058294/
春秋公羊传注疏 ,[汉]何休 注                   /                [唐]徐彥 疏                   /                刁小龍 整理, 上海古籍出版社,, 2014-11, 634, 168.00元,十三經注疏（精裝）,https://book.douban.com/series/5233, 9787532569861,9.2,24,https://book.douban.com/subject/26067826/
宋以前医籍考（全两册） ,[日] 冈西为人, 学苑出版社,郭秀梅, 2010-4, 1407, 260.00元,,, 9787507735161,,,https://book.douban.com/subject/4890595/
义疏学衰亡史论 ,乔秀岩, 生活·读书·新知三联书店,, 2017-12, 328, 49.00元,古典与文明,https://book.douban.com/series/40735, 9787108059680,8.2,121,https://book.douban.com/subject/27074051/
纬史论微 ,姜忠奎, 上海书店出版社,黄曙辉 注解, 2005-6, 475, 30.00元,,, 9787806782385,8.0,34,https://book.douban.com/subject/1395758/
郑学丛著 ,张舜徽, 华中师范大学出版社,, 2005-12, 372, 30.00元,張舜徽集,https://book.douban.com/series/2850, 9787562233329,8.7,35,https://book.douban.com/subject/1836925/
经学卮言（外三种） ,[清] 孔广森 撰                   /                张诒三 点校, 中华书局,, 2017-10-1, 414,,中國思想史資料叢刊,https://book.douban.com/series/1125, 9787101125030,,,https://book.douban.com/subject/27001232/
文选版本研究 ,傅刚, 世界图书出版西安有限公司,, 2014-6, 518, 80,中古文学研究,https://book.douban.com/series/26781, 9787510081484,9.1,38,https://book.douban.com/subject/26296657/
注史斋丛稿（增订本）（全二册） ,牟潤孫, 中華書局,, 2009-7-13, 795, 89.00元,,, 9787101061659,9.0,53,https://book.douban.com/subject/3859957/
正史宋元版之研究 ,[日] 尾崎康, 中华书局,"乔秀岩,王铿 编译", 2018-3-1, 725, 198.00元,,, 9787101127676,9.8,87,https://book.douban.com/subject/27112545/
学不已斋杂著 ,杨明照, 上海古籍出版社,, 1985, 572, 2.90,,,,,,https://book.douban.com/subject/4857713/
章太炎、刘师培、梁启超清学史著述之研究（修订版)） ,李帆, 商务印书馆,, 2016-2, 246, 38.00元,北京师范大学史学文库,https://book.douban.com/series/1999, 9787100116503,,,https://book.douban.com/subject/26752554/
清初的群经辨伪学 ,林庆彰, 华东师范大学出版社,, 2011-5, 450, 50.00元,林庆彰著作集,https://book.douban.com/series/14350, 9787561786260,7.8,18,https://book.douban.com/subject/6432377/
章太炎生平与学术 ,章念驰/编, 上海人民出版社,, 2016-6, 1035, 158.00,章学研究论丛,https://book.douban.com/series/34442, 9787208137912,,,https://book.douban.com/subject/26797759/
中国现代学术研究机构的兴起 : 以北大研究所国学门为中心的探讨,陈以爱, 江西教育出版社,, 2002-10-01, 356, 32.00元,鹅湖学术丛书,https://book.douban.com/series/350, 9787539238470,8.5,84,https://book.douban.com/subject/1596161/
汉学师承记笺释（全二册） : 清代学术名著丛刊,【清】江藩 纂                   /                        漆永祥 笺释, 上海古籍出版社,, 2013-6, 618, 108.00元,清代学术名著丛刊（平装）,https://book.douban.com/series/23711, 9787532568222,8.9,19,https://book.douban.com/subject/24737639/
中国经学史 ,[日] 本田成之, 漓江出版社,, 2013-1, 286, 35.00元,,, 9787540759131,8.1,46,https://book.douban.com/subject/20444682/
旧学辑存（上下） : 张舜徽集,张舜徽, 华中师范大学出版社,, 2008-12, 1157, 85.00元,張舜徽集,https://book.douban.com/series/2850, 9787562230847,9.4,26,https://book.douban.com/subject/3992266/
周易经传译注 ,李申 主撰                   /                王博、王德有、郑万耕、廖名春 同撰, 中华书局,, 2018-2-2, 309, 32.00元,中國古典名著譯注叢書,https://book.douban.com/series/1124, 9787101129922,7.6,14,https://book.douban.com/subject/27601705/
历史侦探 : 从鸦片战争到辛亥革命,黄宇和, 广东人民出版社,, 2018-4, 655, CNY 98.00,黄宇和院士系列,https://book.douban.com/series/51731, 9787218126630,6.9,16,https://book.douban.com/subject/30239529/
礼记译解(全二册) ,王文锦 译解, 中华书局,, 2016-1, 986, 96.00,中國古典名著譯注叢書,https://book.douban.com/series/1124, 9787101114294,8.3,13,https://book.douban.com/subject/26785658/
我的祖父章太炎 ,章念驰, 上海人民出版社,, 2011-4, 361, 45.00元,,, 9787208098572,6.9,11,https://book.douban.com/subject/6423178/
诠释与重建 : 王船山的哲学精神 第2版,陈来, 北京大学出版社,, 2013-9-1, 425, 69,博雅英华,https://book.douban.com/series/18636, 9787301227817,,,https://book.douban.com/subject/25834350/
两汉社会生活概述 ,谢国桢, 北京出版社,, 2014-4, 240, 26.00,大家小书,https://book.douban.com/series/631, 9787200104806,7.9,32,https://book.douban.com/subject/25911326/
山海经笺疏补校 ,[清]郝懿行 笺疏  范祥雍 补校, 上海古籍出版社,, 2013-7, 212, 108,范祥雍古籍整理汇刊,https://book.douban.com/series/10006, 9787532568673,,,https://book.douban.com/subject/24870533/
观堂集林 ,王国维, 河北教育出版社,, 2003-11, 1008, 41.60,二十世纪中国史学名著,https://book.douban.com/series/2294, 9787543442382,9.5,82,https://book.douban.com/subject/1026951/
李白全集编年笺注 ,李白, 中华书局,, 2015-10-1, 2058, CNY 198.00,中國古典文學基本叢書,https://book.douban.com/series/15, 9787101112580,9.6,42,https://book.douban.com/subject/26659438/
诗言志辨 ,朱自清, 岳麓书社,, 2011-2, 161, 17.00元,民国学术文化名著丛书,https://book.douban.com/series/3843, 9787807615606,8.4,18,https://book.douban.com/subject/6116763/
庄子纂笺 ,钱穆, 九州出版社,, 2011-1, 275, 39.00元,钱穆先生全集,https://book.douban.com/series/7547, 9787510807114,9.0,97,https://book.douban.com/subject/6030334/
唐诗纪事校笺（全八册） ,计有功                   /                王仲镛 校笺, 中华书局,, 2007, 2072, 210.00元,中國文學研究典籍叢刊,https://book.douban.com/series/3433, 9787101058666,8.7,37,https://book.douban.com/subject/2342229/
札迻 ,孫詒讓                   /                雪克点校                   /                陈野点校, 中華書局,, 2009-10, 508, 45.00,孫詒讓全集,https://book.douban.com/series/2111, 9787101068542,,,https://book.douban.com/subject/4090800/
简帛数术文献探论 ,刘乐贤, 中國人民大學出版社,, 2012-6, 310, 48.00元,当代中国人文大系,https://book.douban.com/series/2002, 9787300154428,9.6,37,https://book.douban.com/subject/10862307/
六朝精神史研究 ,吉川忠夫, 江苏人民出版社,王启发, 2012-1-1, 469, 40.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214068378,8.6,118,https://book.douban.com/subject/10482767/
东晋南朝侨州郡县与侨流人口研究 ,胡阿祥, 江苏教育出版社,, 2008-9-1, 570, CNY 98.00,,, 9787534386428,9.0,24,https://book.douban.com/subject/3569591/
